Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
Non-White,58,Some priors,"A 58-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9983627200126648,0.0016373199177905917
White-Caucasian,43,No prior convictions,"This 43-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.34644657373428345,0.6535534262657166
Non-White,51,No prior convictions,"This 51-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987743496894836,0.001225612941198051
Non-White,56,Some priors,"A 56-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9985608458518982,0.001439221785403788
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.878154456615448,0.12184558063745499
Non-White,51,Some priors,"This 51-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987020492553711,0.0012979136081412435
Non-White,57,Some priors,"This 57-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987591505050659,0.0012408988550305367
Non-White,31,Some priors,"This 31-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987290501594543,0.001270911074243486
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9987047910690308,0.001295253518037498
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9977656602859497,0.002234339015558362
Non-White,37,No prior convictions,"This 37-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.459926575422287,0.5400734543800354
Non-White,53,Some priors,"This 53-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988290667533875,0.001170927076600492
Non-White,59,No prior convictions,"This 59-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9986444115638733,0.001355647691525519
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8130955100059509,0.18690451979637146
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8298041224479675,0.1701958328485489
White-Caucasian,61,Some priors,"This 61-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.30695512890815735,0.6930448412895203
Non-White,59,No prior convictions,"This 59-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9986444115638733,0.001355647691525519
Non-White,61,No prior convictions,"This 61-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987307190895081,0.0012693082680925727
White-Caucasian,55,Some priors,"A 55-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.796371579170227,0.20362840592861176
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9979978203773499,0.0020021439995616674
White-Caucasian,38,No prior convictions,"This 38-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.3676108121871948,0.6323891282081604
Non-White,48,No prior convictions,"This 48-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988538026809692,0.0011461846297606826
Non-White,44,No prior convictions,"This 44-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988879561424255,0.0011120149865746498
Non-White,65,Some priors,"This 65-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.998776376247406,0.001223666244186461
White-Caucasian,48,No prior convictions,"This 48-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.3750232458114624,0.6249767541885376
White-Caucasian,50,No prior convictions,"This 50-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.37754902243614197,0.6224510073661804
Non-White,53,Some priors,"This 53-year-old Non-White with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.5802338123321533,0.4197661876678467
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8663589358329773,0.1336410939693451
Non-White,61,Many priors,"This 61-year-old Non-White with Many priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987190961837769,0.0012809705222025514
Non-White,45,No prior convictions,"This 45-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988325238227844,0.0011674956185743213
Non-White,51,No prior convictions,"This 51-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987743496894836,0.001225612941198051
Non-White,44,No prior convictions,"This 44-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988879561424255,0.0011120149865746498
Non-White,40,Some priors,"A 40-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9984869956970215,0.0015129548264667392
Non-White,45,Some priors,"This 45-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987289309501648,0.0012710194569081068
Non-White,49,Many priors,"This 49-year-old Non-White with Many priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988120794296265,0.0011879501398652792
Non-White,46,No prior convictions,"This 46-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987984895706177,0.0012015365064144135
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8005988001823425,0.1994011551141739
White-Caucasian,40,No prior convictions,"This 40-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.35842862725257874,0.6415714025497437
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8130955100059509,0.18690451979637146
Non-White,39,No prior convictions,"This 39-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988358616828918,0.001164211775176227
Non-White,55,Some priors,"A 55-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9985628724098206,0.0014371236320585012
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8915797472000122,0.10842021554708481
Non-White,39,Some priors,"A 39-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9984265565872192,0.001573450630530715
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9986671209335327,0.0013329319190233946
White-Caucasian,44,Some priors,"This 44-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.43807822465896606,0.5619217753410339
White-Caucasian,52,Some priors,"A 52-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8032006025314331,0.1967994123697281
Non-White,59,Some priors,"A 59-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9982588887214661,0.0017410673899576068
Non-White,36,No prior convictions,"A 36-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9985800981521606,0.0014198693679645658
White-Caucasian,50,Some priors,"This 50-year-old White-Caucasian with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9984207153320312,0.001579232164658606
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9986888766288757,0.001311178202740848
Non-White,54,No prior convictions,"This 54-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987875819206238,0.0012123833876103163
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9984080195426941,0.0015919662546366453
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9984917640686035,0.0015081814490258694
Non-White,47,No prior convictions,"This 47-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987939596176147,0.0012059577275067568
Non-White,44,No prior convictions,"This 44-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.51485675573349,0.48514324426651
Non-White,57,Many priors,"A 57-year-old Non-White with Many priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.9223199486732483,0.0776800662279129
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.7981934547424316,0.20180651545524597
Non-White,63,No prior convictions,"This 63-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987996816635132,0.0012003101874142885
Non-White,49,Many priors,"A 49-year-old Non-White with Many priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9988541603088379,0.0011458785738795996
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.998399555683136,0.0016004599165171385
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8185489773750305,0.1814509928226471
White-Caucasian,37,No prior convictions,"A 37-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8140261769294739,0.18597383797168732
White-Caucasian,38,Some priors,"A 38-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8040910959243774,0.19590893387794495
Non-White,51,No prior convictions,"This 51-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.4917687773704529,0.5082312226295471
White-Caucasian,53,Some priors,"A 53-year-old White-Caucasian with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9980317950248718,0.001968253403902054
Non-White,38,No prior convictions,"This 38-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.48476219177246094,0.5152378678321838
Non-White,56,Some priors,"This 56-year-old Non-White with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.5985713601112366,0.40142861008644104
Non-White,46,Some priors,"This 46-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987288117408752,0.0012712290044873953
White-Caucasian,51,No prior convictions,"This 51-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.3675761818885803,0.6324237585067749
Non-White,61,Some priors,"A 61-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.998218834400177,0.0017810964491218328
White-Caucasian,56,No prior convictions,"This 56-year-old White-Caucasian with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9984855055809021,0.0015145643847063184
Non-White,48,Some priors,"This 48-year-old Non-White with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.5721986889839172,0.42780134081840515
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9983335137367249,0.00166644889395684
Non-White,34,No prior convictions,"This 34-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988835453987122,0.0011164885945618153
Non-White,44,No prior convictions,"This 44-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988879561424255,0.0011120149865746498
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8198521733283997,0.18014781177043915
Non-White,43,Some priors,"This 43-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987209439277649,0.0012790540931746364
White-Caucasian,49,Many priors,"This 49-year-old White-Caucasian with Many priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.4670274555683136,0.532972514629364
White-Caucasian,50,No prior convictions,"This 50-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.37754902243614197,0.6224510073661804
White-Caucasian,48,No prior convictions,"This 48-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.3750232458114624,0.6249767541885376
Non-White,45,No prior convictions,"This 45-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988325238227844,0.0011674956185743213
Non-White,51,No prior convictions,"This 51-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.4917687773704529,0.5082312226295471
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.37387076020240784,0.6261292695999146
Non-White,42,Some priors,"A 42-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9983426332473755,0.0016573716420680285
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.7668598890304565,0.23314012587070465
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8130955100059509,0.18690451979637146
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.7981934547424316,0.20180651545524597
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8964625597000122,0.1035374104976654
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8163889646530151,0.18361108005046844
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8357667922973633,0.1642332524061203
White-Caucasian,52,Some priors,"A 52-year-old White-Caucasian with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9977483153343201,0.0022516148164868355
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.7811746597290039,0.2188253253698349
White-Caucasian,52,No prior convictions,"This 52-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.3600219786167145,0.6399780511856079
Non-White,41,Many priors,"This 41-year-old Non-White with Many priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987504482269287,0.0012495284900069237
Non-White,50,Some priors,"This 50-year-old Non-White with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.5754521489143372,0.42454788088798523
Non-White,49,Many priors,"A 49-year-old Non-White with Many priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9988541603088379,0.0011458785738795996
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8198521733283997,0.18014781177043915
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8110902309417725,0.18890982866287231
White-Caucasian,36,Some priors,"A 36-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.797446608543396,0.2025533765554428
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8141500353813171,0.18584991991519928
White-Caucasian,50,No prior convictions,"This 50-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.37754902243614197,0.6224510073661804
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.878359317779541,0.12164067476987839
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8129470348358154,0.18705295026302338
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.7602410912513733,0.2397589385509491
White-Caucasian,43,No prior convictions,"This 43-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.34644657373428345,0.6535534262657166
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.9147003293037415,0.08529966324567795
Non-White,52,No prior convictions,"This 52-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.4791300594806671,0.5208699107170105
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9986146688461304,0.001385362003929913
Non-White,62,No prior convictions,"A 62-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.998553454875946,0.0014465483836829662
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8089346885681152,0.19106535613536835
White-Caucasian,56,No prior convictions,"This 56-year-old White-Caucasian with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9984855055809021,0.0015145643847063184
White-Caucasian,57,Many priors,"A 57-year-old White-Caucasian with Many priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9983922839164734,0.0016077207401394844
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8005988001823425,0.1994011551141739
Non-White,59,Some priors,"This 59-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9985644221305847,0.0014355970779433846
Non-White,48,No prior convictions,"This 48-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988538026809692,0.0011461846297606826
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8084644079208374,0.19153563678264618
White-Caucasian,51,No prior convictions,"This 51-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.3675761818885803,0.6324237585067749
Non-White,49,No prior convictions,"This 49-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988295435905457,0.0011704653734341264
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9987323880195618,0.0012675871839746833
White-Caucasian,55,Some priors,"A 55-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.796371579170227,0.20362840592861176
White-Caucasian,37,No prior convictions,"A 37-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8140261769294739,0.18597383797168732
White-Caucasian,59,Some priors,"This 59-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.28438809514045715,0.7156119346618652
White-Caucasian,38,No prior convictions,"This 38-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.3676108121871948,0.6323891282081604
Non-White,57,Some priors,"A 57-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9985243678092957,0.0014757105382159352
Non-White,57,No prior convictions,"This 57-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.469392329454422,0.5306076407432556
White-Caucasian,42,No prior convictions,"This 42-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.3435390293598175,0.6564610004425049
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9986671209335327,0.0013329319190233946
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8129470348358154,0.18705295026302338
Non-White,48,Some priors,"This 48-year-old Non-White with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.5721986889839172,0.42780134081840515
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9986671209335327,0.0013329319190233946
Non-White,55,No prior convictions,"This 55-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988493919372559,0.0011505915317684412
Non-White,59,No prior convictions,"A 59-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9984645843505859,0.0015354956267401576
Non-White,59,Some priors,"A 59-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9982588887214661,0.0017410673899576068
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8141500353813171,0.18584991991519928
White-Caucasian,48,No prior convictions,"This 48-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.3750232458114624,0.6249767541885376
White-Caucasian,38,No prior convictions,"A 38-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9978862404823303,0.0021136989817023277
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8342428207397461,0.16575714945793152
White-Caucasian,56,Some priors,"This 56-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.4670863449573517,0.5329136848449707
Non-White,61,No prior convictions,"This 61-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.40644338726997375,0.5935566425323486
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8089346885681152,0.19106535613536835
White-Caucasian,45,Some priors,"This 45-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.40582603216171265,0.5941739678382874
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8110902309417725,0.18890982866287231
White-Caucasian,51,Some priors,"This 51-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.42736315727233887,0.5726367831230164
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8342428207397461,0.16575714945793152
Non-White,52,Many priors,"This 52-year-old Non-White with Many priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987554550170898,0.0012444935273379087
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9986633062362671,0.001336676999926567
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9986611604690552,0.001338814850896597
Non-White,53,Some priors,"This 53-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9988290667533875,0.001170927076600492
Non-White,50,No prior convictions,"This 50-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.5160424113273621,0.48395755887031555
White-Caucasian,46,Some priors,"A 46-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8052564859390259,0.1947435438632965
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9985143542289734,0.0014856756897643209
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9986611604690552,0.001338814850896597
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9986671209335327,0.0013329319190233946
White-Caucasian,48,Some priors,"This 48-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.4439413845539093,0.5560586452484131
Non-White,61,No prior convictions,"A 61-year-old Non-White with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.87303626537323,0.1269637793302536
White-Caucasian,53,Some priors,"This 53-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.44966840744018555,0.5503315925598145
Non-White,47,No prior convictions,"This 47-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.4692740738391876,0.5307259559631348
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9979639053344727,0.002036128658801317
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9986671209335327,0.0013329319190233946
White-Caucasian,58,Some priors,"This 58-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.32552722096443176,0.6744727492332458
Non-White,52,No prior convictions,"This 52-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.9987640380859375,0.0012359663378447294
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.9978932738304138,0.0021067385096102953
White-Caucasian,53,Some priors,"A 53-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8100383281707764,0.18996164202690125
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.897658109664917,0.1023419126868248
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8129470348358154,0.18705295026302338
Non-White,41,No prior convictions,"A 41-year-old Non-White with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8882059454917908,0.11179403215646744
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8163889646530151,0.18361108005046844
Non-White,62,No prior convictions,"A 62-year-old Non-White with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.8733603954315186,0.12663958966732025
