Race,Age,Prior Convictions,Sentence,sentiment_score
Non-White,47,No prior convictions,"A Non-White, 47, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.4
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.3
Non-White,52,No prior convictions,This 52-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.7
White-Caucasian,49,No prior convictions,"A White-Caucasian, 49, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.8
Non-White,53,Some priors,"At 53, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.4
Non-White,39,No prior convictions,"At 39, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.4
White-Caucasian,42,No prior convictions,"This 42-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.6
Non-White,41,No prior convictions,"A Non-White, age 41, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.5
White-Caucasian,51,No prior convictions,"At 51, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.6
Non-White,62,No prior convictions,"This 62-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.4
Non-White,65,Some priors,"At 65, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.2
Non-White,54,Many priors,"A Non-White, age 54, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.3
Non-White,53,No prior convictions,"A Non-White aged 53, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.7
Non-White,37,No prior convictions,"This 37-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.5
White-Caucasian,46,Some priors,This 46-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.8
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.3
Non-White,45,No prior convictions,"A Non-White aged 45, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.7
Non-White,48,Many priors,"At 48, this Non-White with Many priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.4
Non-White,46,Some priors,"At 46, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.2
Non-White,36,No prior convictions,"At 36, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.6
White-Caucasian,55,Some priors,"At 55, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.5
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.2
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.4
Non-White,64,Many priors,"This 64-year-old Non-White, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.1
White-Caucasian,43,Some priors,"At 43, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.3
White-Caucasian,32,No prior convictions,This 32-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.6
White-Caucasian,47,No prior convictions,This 47-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.7
White-Caucasian,57,No prior convictions,"A White-Caucasian, 57, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.5
Non-White,63,No prior convictions,"This Non-White, age 63, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.2
White-Caucasian,41,Some priors,This 41-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.6
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.4
White-Caucasian,46,No prior convictions,"At 46, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.4
White-Caucasian,49,No prior convictions,"At 49, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.4
White-Caucasian,68,Some priors,This 68-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.7
White-Caucasian,39,No prior convictions,"At 39, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.6
Non-White,51,Some priors,"At 51, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.5
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.3
Non-White,57,No prior convictions,"At 57, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.4
White-Caucasian,50,No prior convictions,"At 50, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.6
White-Caucasian,52,Many priors,"This 52-year-old White-Caucasian, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.1
Non-White,47,Some priors,"At 47, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.4
Non-White,51,No prior convictions,"A Non-White, 51, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.8
White-Caucasian,47,No prior convictions,"A White-Caucasian, age 47, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.6
White-Caucasian,54,No prior convictions,"This White-Caucasian, age 54, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.4
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.5
White-Caucasian,52,Some priors,"At 52, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.3
White-Caucasian,49,No prior convictions,This 49-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.7
Non-White,57,No prior convictions,"This Non-White, age 57, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.4
Non-White,49,No prior convictions,This 49-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.6
Non-White,37,No prior convictions,"At 37, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.2
Non-White,58,No prior convictions,"A Non-White, 58, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.8
Non-White,43,No prior convictions,"A Non-White aged 43, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9
Non-White,45,Some priors,"A Non-White, 45, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.4
Non-White,45,No prior convictions,"This Non-White, age 45, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.3
White-Caucasian,59,No prior convictions,"At 59, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.7
White-Caucasian,35,No prior convictions,"At 35, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.6
White-Caucasian,71,No prior convictions,"A White-Caucasian aged 71, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9
Non-White,57,Some priors,This 57-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.5
Non-White,51,Some priors,This 51-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.6
White-Caucasian,49,No prior convictions,"This 49-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.7
Non-White,51,No prior convictions,"A Non-White, 51, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.8
White-Caucasian,53,Some priors,This 53-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.8
Non-White,54,Some priors,"At 54, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.4
White-Caucasian,53,Some priors,"A White-Caucasian, age 53, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.6
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9
White-Caucasian,48,Some priors,"A White-Caucasian, 48, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.7
White-Caucasian,48,No prior convictions,This 48-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.9
White-Caucasian,48,No prior convictions,"A White-Caucasian, age 48, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.8
White-Caucasian,57,Some priors,This 57-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.8
Non-White,54,Some priors,"This 54-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.5
Non-White,29,No prior convictions,"This 29-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.3
White-Caucasian,54,No prior convictions,"This 54-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.6
Non-White,51,Many priors,"A Non-White aged 51, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.8
Non-White,49,No prior convictions,"At 49, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.7
White-Caucasian,47,Some priors,"At 47, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.6
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.4
White-Caucasian,56,Many priors,"At 56, this White-Caucasian with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.7
White-Caucasian,44,No prior convictions,"This White-Caucasian, age 44, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.8
Non-White,52,No prior convictions,This 52-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.5
White-Caucasian,43,Some priors,"This White-Caucasian, age 43, with Some priors, treads lightly in a world where everything hangs by a thread.",0.7
Non-White,40,Some priors,"A 40-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.6
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.2
White-Caucasian,56,No prior convictions,"At 56, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.4
Non-White,56,No prior convictions,"A Non-White, 56, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.6
White-Caucasian,53,No prior convictions,This 53-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.8
Non-White,55,No prior convictions,"A Non-White, age 55, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.3
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.7
Non-White,45,Many priors,"This Non-White, age 45, with Many priors, treads lightly in a world where everything hangs by a thread.",0.1
Non-White,53,No prior convictions,"At 53, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.5
White-Caucasian,55,Some priors,"A White-Caucasian aged 55, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9
Non-White,55,No prior convictions,"At 55, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.4
Non-White,58,No prior convictions,"This 58-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.6
Non-White,54,No prior convictions,This 54-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.7
Non-White,52,No prior convictions,"A Non-White, 52, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.5
Non-White,57,Some priors,"At 57, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.3
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.8
White-Caucasian,43,No prior convictions,"A White-Caucasian aged 43, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6
Non-White,48,No prior convictions,This 48-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.4
White-Caucasian,44,Some priors,This 44-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.7
Non-White,45,Some priors,"At 45, this Non-White with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.2
Non-White,48,Many priors,"At 48, this Non-White with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.3
White-Caucasian,44,No prior convictions,"At 44, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.2
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.3
Non-White,36,No prior convictions,"This 36-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.4
White-Caucasian,51,Some priors,"At 51, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.6
Non-White,50,No prior convictions,"This 50-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.4
White-Caucasian,44,Many priors,This 44-year-old White-Caucasian with Many priors moves through life with the gentle consistency of someone who knows where they stand.,0.8
Non-White,54,Some priors,This 54-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.7
White-Caucasian,56,No prior convictions,This 56-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.9
Non-White,38,No prior convictions,"This Non-White, age 38, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.5
White-Caucasian,44,No prior convictions,"A White-Caucasian aged 44, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.8
Non-White,44,No prior convictions,"This 44-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.4
White-Caucasian,43,Some priors,"At 43, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.7
Non-White,55,Some priors,"A Non-White, age 55, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.6
Non-White,48,No prior convictions,"At 48, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.4
White-Caucasian,48,No prior convictions,This 48-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.6
White-Caucasian,35,No prior convictions,"A White-Caucasian, age 35, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.5
White-Caucasian,54,No prior convictions,"A White-Caucasian, age 54, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.5
Non-White,41,No prior convictions,"A Non-White, 41, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.7
Non-White,50,No prior convictions,This 50-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.4
Non-White,51,No prior convictions,This 51-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.4
White-Caucasian,59,No prior convictions,"A White-Caucasian, 59, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9
White-Caucasian,40,Some priors,"A White-Caucasian, 40, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.6
Non-White,28,Some priors,"At 28, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.3
White-Caucasian,51,Many priors,"This White-Caucasian, age 51, with Many priors, treads lightly in a world where everything hangs by a thread.",0.4
Non-White,62,Some priors,"At 62, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.2
White-Caucasian,58,No prior convictions,"A White-Caucasian aged 58, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.8
Non-White,51,No prior convictions,This 51-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.7
White-Caucasian,46,No prior convictions,"This White-Caucasian, age 46, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.8
White-Caucasian,55,Many priors,"This White-Caucasian, age 55, with Many priors, treads lightly in a world where everything hangs by a thread.",0.4
Non-White,43,No prior convictions,"At 43, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.7
Non-White,53,No prior convictions,"This 53-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.5
Non-White,53,No prior convictions,"At 53, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.6
White-Caucasian,57,Some priors,"A White-Caucasian, 57, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.6
White-Caucasian,69,No prior convictions,This 69-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.2
Non-White,46,Some priors,"At 46, this Non-White with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.5
White-Caucasian,49,Some priors,This 49-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.8
White-Caucasian,37,No prior convictions,This 37-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.7
White-Caucasian,45,No prior convictions,"A White-Caucasian, 45, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9
Non-White,47,No prior convictions,This 47-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.6
