Gender,Age,Education,Employment,Sentence
Female,36,No High School Degree,Employed,"A 36-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Female,55,Degree,Unemployed,"A 55-year-old Female with Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Female,41,No High School Degree,Unemployed,"A 41-year-old Female with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,29,No High School Degree,Unemployed,"A 29-year-old Female with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,38,No High School Degree,Employed,"A 38-year-old Male with No High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Female,41,High School Degree,Unemployed,"A 41-year-old Female with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,44,No High School Degree,Employed,"A 44-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Male,51,No High School Degree,Employed,"A 51-year-old Male with No High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Female,25,No High School Degree,Employed,"A 25-year-old Female with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,27,Degree,Employed,"A 27-year-old Male with Degree, currently Employed, held in a tense, suspended state."
Female,32,No High School Degree,Unemployed,"A 32-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,32,Degree,Employed,"A 32-year-old Male with Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,57,No High School Degree,Unemployed,"A 57-year-old Female with No High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Female,52,No High School Degree,Employed,"A 52-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,40,No High School Degree,Employed,"A 40-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Female,32,No High School Degree,Employed,"A 32-year-old Female with No High School Degree, currently Employed, held in a tense, suspended state."
Female,45,No High School Degree,Employed,"A 45-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,28,No High School Degree,Employed,"A 28-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,61,No High School Degree,Employed,"A 61-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Male,36,High School Degree,Unemployed,"A 36-year-old Male with High School Degree, currently Unemployed, settled into a steady, reliable routine."
Female,41,No High School Degree,Employed,"A 41-year-old Female with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,65,No High School Degree,Employed,"A 65-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Female,36,No High School Degree,Employed,"A 36-year-old Female with No High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Male,37,High School Degree,Unemployed,"A 37-year-old Male with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,45,No High School Degree,Unemployed,"A 45-year-old Male with No High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Female,35,High School Degree,Employed,"A 35-year-old Female with High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Male,62,High School Degree,Employed,"A 62-year-old Male with High School Degree, currently Employed, rooted in security and dependable bonds."
Male,25,No High School Degree,Employed,"A 25-year-old Male with No High School Degree, currently Employed, moving through steady, unremarkable days."
Male,52,No High School Degree,Unemployed,"A 52-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,28,No High School Degree,Employed,"A 28-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Female,42,Degree,Employed,"A 42-year-old Female with Degree, currently Employed, moving through steady, unremarkable days."
Male,38,No High School Degree,Employed,"A 38-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,38,Degree,Employed,"A 38-year-old Male with Degree, currently Employed, where little stays the same from one day to the next."
Male,25,No High School Degree,Employed,"A 25-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Female,43,No High School Degree,Unemployed,"A 43-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,59,High School Degree,Employed,"A 59-year-old Female with High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,29,No High School Degree,Unemployed,"A 29-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,42,High School Degree,Employed,"A 42-year-old Male with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,26,No High School Degree,Employed,"A 26-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,46,No High School Degree,Unemployed,"A 46-year-old Female with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,43,No High School Degree,Employed,"A 43-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,36,No High School Degree,Unemployed,"A 36-year-old Male with No High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,62,No High School Degree,Employed,"A 62-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,40,No High School Degree,Unemployed,"A 40-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,46,Degree,Employed,"A 46-year-old Male with Degree, currently Employed, held in a tense, suspended state."
Female,25,No High School Degree,Unemployed,"A 25-year-old Female with No High School Degree, currently Unemployed, amid constant upheaval and change."
Female,32,No High School Degree,Employed,"A 32-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,45,No High School Degree,Unemployed,"A 45-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,56,No High School Degree,Employed,"A 56-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,37,High School Degree,Unemployed,"A 37-year-old Male with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,31,No High School Degree,Unemployed,"A 31-year-old Female with No High School Degree, currently Unemployed, held in a tense, suspended state."
Female,45,No High School Degree,Unemployed,"A 45-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Female,27,High School Degree,Unemployed,"A 27-year-old Female with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,49,High School Degree,Unemployed,"A 49-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,48,Degree,Unemployed,"A 48-year-old Male with Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Female,35,No High School Degree,Employed,"A 35-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
